name,analyteCode,year,mean_value,max_value,fips,intptlat,intptlon
Crow Wing,PCE,2004,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2005,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2006,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2007,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2008,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2009,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2010,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2011,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2012,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2013,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2014,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2015,0.2,0.2,27035,46.4916528,-94.0707182
Crow Wing,PCE,2016,0.397916667,0.4125,27035,46.4916528,-94.0707182
Crow Wing,PCE,2017,0.35625,0.3625,27035,46.4916528,-94.0707182
Crow Wing,Radium,2002,0.37,0.37,27035,46.4916528,-94.0707182
Crow Wing,Radium,2003,0.415,0.415,27035,46.4916528,-94.0707182
Crow Wing,Radium,2004,0.424444444,0.424444444,27035,46.4916528,-94.0707182
Crow Wing,Radium,2005,0.556363636,0.674545455,27035,46.4916528,-94.0707182
Crow Wing,Radium,2007,0.438181818,0.438181818,27035,46.4916528,-94.0707182
Crow Wing,Radium,2008,0.603846154,0.603846154,27035,46.4916528,-94.0707182
Crow Wing,Radium,2009,0.594230769,0.594230769,27035,46.4916528,-94.0707182
Crow Wing,Radium,2010,0.584615385,0.584615385,27035,46.4916528,-94.0707182
Crow Wing,Radium,2011,0.662,0.686666667,27035,46.4916528,-94.0707182
Crow Wing,Radium,2013,0.675555556,0.788888889,27035,46.4916528,-94.0707182
Crow Wing,Radium,2014,0.648947368,0.731578947,27035,46.4916528,-94.0707182
Crow Wing,Radium,2015,0.6415,0.72,27035,46.4916528,-94.0707182
Crow Wing,Radium,2016,0.662173913,0.730434783,27035,46.4916528,-94.0707182
Crow Wing,Radium,2017,0.649130435,0.717391304,27035,46.4916528,-94.0707182
Crow Wing,TCE,1999,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2000,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2001,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2002,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2003,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2004,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2005,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2006,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2007,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2008,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2009,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2010,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2011,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2012,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2013,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2014,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2015,0.1,0.1,27035,46.4916528,-94.0707182
Crow Wing,TCE,2016,0.165833333,0.170833333,27035,46.4916528,-94.0707182
Crow Wing,TCE,2017,0.152083333,0.154166667,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2003,8.9625,8.9625,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2004,9.9,9.9,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2005,3.857142857,3.857142857,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2007,2.675,2.675,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2008,11.94875,14.8875,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2009,16.27352941,16.27352941,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2010,23.845,23.845,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2011,14.665,14.725,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2013,11.43,13.865,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2014,12.945,15.255,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2015,9.363636364,10.6,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2016,5.268181818,10.28181818,27035,46.4916528,-94.0707182
Crow Wing,TTHM,2017,9.754545455,9.781818182,27035,46.4916528,-94.0707182
Dakota,Arsenic,1998,0.538636364,0.609090909,27037,44.670893,-93.0624813
Dakota,Arsenic,1999,0.536,0.603333333,27037,44.670893,-93.0624813
Dakota,Arsenic,2001,0.544166667,0.587222222,27037,44.670893,-93.0624813
Dakota,Arsenic,2002,0.599722222,0.673888889,27037,44.670893,-93.0624813
Dakota,Arsenic,2003,0.606111111,0.686388889,27037,44.670893,-93.0624813
Dakota,Arsenic,2004,0.595555556,0.662083333,27037,44.670893,-93.0624813
Dakota,Arsenic,2005,0.576111111,0.653333333,27037,44.670893,-93.0624813
Dakota,Arsenic,2007,0.567222222,0.626388889,27037,44.670893,-93.0624813
Dakota,Arsenic,2008,0.556944444,0.628611111,27037,44.670893,-93.0624813
Dakota,Arsenic,2009,0.575810811,0.645540541,27037,44.670893,-93.0624813
Dakota,Arsenic,2010,0.660263158,1.007894737,27037,44.670893,-93.0624813
Dakota,Arsenic,2011,0.5525,0.58175,27037,44.670893,-93.0624813
Dakota,Arsenic,2013,0.541,0.553,27037,44.670893,-93.0624813
Dakota,Arsenic,2014,0.503,0.515,27037,44.670893,-93.0624813
Dakota,Arsenic,2015,0.5,0.5,27037,44.670893,-93.0624813
Dakota,Arsenic,2016,0.5,0.5,27037,44.670893,-93.0624813
Dakota,Arsenic,2017,0.5,0.5,27037,44.670893,-93.0624813
Dakota,HAA5,2003,2.852222222,5.561111111,27037,44.670893,-93.0624813
Dakota,HAA5,2004,1.800192308,2.743269231,27037,44.670893,-93.0624813
Dakota,HAA5,2005,1.769230769,1.769230769,27037,44.670893,-93.0624813
Dakota,HAA5,2007,2.319230769,2.319230769,27037,44.670893,-93.0624813
Dakota,HAA5,2008,1.455769231,1.455769231,27037,44.670893,-93.0624813
Dakota,HAA5,2009,2.192592593,3.342592593,27037,44.670893,-93.0624813
Dakota,HAA5,2010,3.245,4.4,27037,44.670893,-93.0624813
Dakota,HAA5,2011,3.1225,4.607142857,27037,44.670893,-93.0624813
Dakota,HAA5,2013,4.39,9.717857143,27037,44.670893,-93.0624813
Dakota,HAA5,2014,4.767142857,6.932142857,27037,44.670893,-93.0624813
Dakota,HAA5,2015,4.255,5.846428571,27037,44.670893,-93.0624813
Dakota,HAA5,2016,4.75,14.975,27037,44.670893,-93.0624813
Dakota,HAA5,2017,3.706428571,5.132142857,27037,44.670893,-93.0624813
Dakota,Nitrate,1998,0.306764706,0.435882353,27037,44.670893,-93.0624813
Dakota,Nitrate,1999,0.324117647,0.505,27037,44.670893,-93.0624813
Dakota,Nitrate,2001,0.352352941,0.538235294,27037,44.670893,-93.0624813
Dakota,Nitrate,2002,0.360277778,0.557777778,27037,44.670893,-93.0624813
Dakota,Nitrate,2003,0.351666667,0.527777778,27037,44.670893,-93.0624813
Dakota,Nitrate,2004,0.357222222,0.560694444,27037,44.670893,-93.0624813
Dakota,Nitrate,2005,0.3375,0.508333333,27037,44.670893,-93.0624813
Dakota,Nitrate,2007,0.411111111,0.557222222,27037,44.670893,-93.0624813
Dakota,Nitrate,2008,0.391944444,0.560555556,27037,44.670893,-93.0624813
Dakota,Nitrate,2009,0.504054054,0.849324324,27037,44.670893,-93.0624813
Dakota,Nitrate,2010,0.754473684,0.993421053,27037,44.670893,-93.0624813
Dakota,Nitrate,2011,0.351,0.54375,27037,44.670893,-93.0624813
Dakota,Nitrate,2013,0.59525,0.87225,27037,44.670893,-93.0624813
Dakota,Nitrate,2014,0.6175,0.855,27037,44.670893,-93.0624813
Dakota,Nitrate,2015,0.5685,0.82875,27037,44.670893,-93.0624813
Dakota,Nitrate,2016,0.528535,0.723,27037,44.670893,-93.0624813
Dakota,Nitrate,2017,0.4248,0.566875,27037,44.670893,-93.0624813
Dakota,PCE,1999,0.201923077,0.207692308,27037,44.670893,-93.0624813
Dakota,PCE,2000,0.201666667,0.206666667,27037,44.670893,-93.0624813
Dakota,PCE,2001,0.201666667,0.206666667,27037,44.670893,-93.0624813
Dakota,PCE,2002,0.201315789,0.205263158,27037,44.670893,-93.0624813
Dakota,PCE,2003,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2004,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2005,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2006,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2007,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2008,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2009,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2010,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2011,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2012,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2013,0.2075,0.2075,27037,44.670893,-93.0624813
Dakota,PCE,2014,0.2075,0.2075,27037,44.670893,-93.0624813
Dakota,PCE,2015,0.2,0.2,27037,44.670893,-93.0624813
Dakota,PCE,2016,0.42875,0.4325,27037,44.670893,-93.0624813
Dakota,PCE,2017,0.21875,0.2225,27037,44.670893,-93.0624813
Dakota,Radium,1998,4.242142857,4.628571429,27037,44.670893,-93.0624813
Dakota,Radium,1999,3.541666667,3.872222222,27037,44.670893,-93.0624813
Dakota,Radium,2001,3.564583333,3.85,27037,44.670893,-93.0624813
Dakota,Radium,2002,3.505,3.515,27037,44.670893,-93.0624813
Dakota,Radium,2003,3.3425,3.350833333,27037,44.670893,-93.0624813
Dakota,Radium,2004,3.31375,3.843333333,27037,44.670893,-93.0624813
Dakota,Radium,2005,3.584444444,4.249722222,27037,44.670893,-93.0624813
Dakota,Radium,2007,3.565555556,4.166388889,27037,44.670893,-93.0624813
Dakota,Radium,2008,3.474736842,3.582894737,27037,44.670893,-93.0624813
Dakota,Radium,2009,2.786315789,3.166184211,27037,44.670893,-93.0624813
Dakota,Radium,2010,2.097894737,2.912631579,27037,44.670893,-93.0624813
Dakota,Radium,2011,2.13325,2.832,27037,44.670893,-93.0624813
Dakota,Radium,2013,2.93025,3.112,27037,44.670893,-93.0624813
Dakota,Radium,2014,2.86975,3.0645,27037,44.670893,-93.0624813
Dakota,Radium,2015,2.8975,2.94,27037,44.670893,-93.0624813
Dakota,Radium,2016,3.065,3.1025,27037,44.670893,-93.0624813
Dakota,Radium,2017,2.9905,3.0425,27037,44.670893,-93.0624813
Dakota,TCE,1999,0.106923077,0.134615385,27037,44.670893,-93.0624813
Dakota,TCE,2000,0.126666667,0.126666667,27037,44.670893,-93.0624813
Dakota,TCE,2001,0.12,0.12,27037,44.670893,-93.0624813
Dakota,TCE,2002,0.113157895,0.113157895,27037,44.670893,-93.0624813
Dakota,TCE,2003,0.110526316,0.110526316,27037,44.670893,-93.0624813
Dakota,TCE,2004,0.102105263,0.107894737,27037,44.670893,-93.0624813
Dakota,TCE,2005,0.107894737,0.107894737,27037,44.670893,-93.0624813
Dakota,TCE,2006,0.105263158,0.105263158,27037,44.670893,-93.0624813
Dakota,TCE,2007,0.100789474,0.105263158,27037,44.670893,-93.0624813
Dakota,TCE,2008,0.1,0.1,27037,44.670893,-93.0624813
Dakota,TCE,2009,0.1,0.1,27037,44.670893,-93.0624813
Dakota,TCE,2010,0.102631579,0.107894737,27037,44.670893,-93.0624813
Dakota,TCE,2011,0.104473684,0.11,27037,44.670893,-93.0624813
Dakota,TCE,2012,0.10675,0.10675,27037,44.670893,-93.0624813
Dakota,TCE,2013,0.11,0.11,27037,44.670893,-93.0624813
Dakota,TCE,2014,0.11,0.11,27037,44.670893,-93.0624813
Dakota,TCE,2015,0.1045,0.10875,27037,44.670893,-93.0624813
Dakota,TCE,2016,0.17625,0.1775,27037,44.670893,-93.0624813
Dakota,TCE,2017,0.10625,0.1075,27037,44.670893,-93.0624813
Dakota,TTHM,2003,4.721111111,9.172222222,27037,44.670893,-93.0624813
Dakota,TTHM,2004,2.950576923,4.511538462,27037,44.670893,-93.0624813
Dakota,TTHM,2005,3.75,3.75,27037,44.670893,-93.0624813
Dakota,TTHM,2007,6.138461538,6.138461538,27037,44.670893,-93.0624813
Dakota,TTHM,2008,4.340384615,4.340384615,27037,44.670893,-93.0624813
Dakota,TTHM,2009,6.048888889,9.163888889,27037,44.670893,-93.0624813
Dakota,TTHM,2010,9.284642857,15.16964286,27037,44.670893,-93.0624813
Dakota,TTHM,2011,8.8375,22.49285714,27037,44.670893,-93.0624813
Dakota,TTHM,2013,13.24892857,26.0625,27037,44.670893,-93.0624813
Dakota,TTHM,2014,14.22607143,28.98392857,27037,44.670893,-93.0624813
Dakota,TTHM,2015,12.69678571,22.99107143,27037,44.670893,-93.0624813
Dakota,TTHM,2016,14.9,29.10535714,27037,44.670893,-93.0624813
Dakota,TTHM,2017,13.11428571,19.32321429,27037,44.670893,-93.0624813
Dakota,Uranium,1998,0.907,0.994,27037,44.670893,-93.0624813
Dakota,Uranium,1999,1.075,1.137,27037,44.670893,-93.0624813
Dakota,Uranium,2001,1.149166667,1.208333333,27037,44.670893,-93.0624813
Dakota,Uranium,2002,1.176666667,1.221666667,27037,44.670893,-93.0624813
Dakota,Uranium,2003,1.176666667,1.221666667,27037,44.670893,-93.0624813
Dakota,Uranium,2004,1.272,1.338666667,27037,44.670893,-93.0624813
Dakota,Uranium,2005,1.22,1.296666667,27037,44.670893,-93.0624813
Dakota,Uranium,2007,1.22,1.296666667,27037,44.670893,-93.0624813
Dakota,Uranium,2008,1.178,1.2515,27037,44.670893,-93.0624813
Dakota,Uranium,2009,1.178,1.2515,27037,44.670893,-93.0624813
Dakota,Uranium,2010,1.166,1.2845,27037,44.670893,-93.0624813
Dakota,Uranium,2011,1.166,1.2845,27037,44.670893,-93.0624813
Dakota,Uranium,2013,1.1405,1.1855,27037,44.670893,-93.0624813
Dakota,Uranium,2014,1.207,1.3175,27037,44.670893,-93.0624813
Dakota,Uranium,2015,1.207,1.3175,27037,44.670893,-93.0624813
Dakota,Uranium,2016,1.207,1.3175,27037,44.670893,-93.0624813
Dakota,Uranium,2017,1.207,1.3175,27037,44.670893,-93.0624813
Dodge,Arsenic,1998,0.5,0.5,27039,44.0207056,-92.8693529
Dodge,Arsenic,1999,0.5,0.5,27039,44.0207056,-92.8693529
Dodge,Arsenic,2001,0.5,0.5,27039,44.0207056,-92.8693529
Dodge,Arsenic,2002,0.5,0.5,27039,44.0207056,-92.8693529
Dodge,Arsenic,2003,0.5,0.5,27039,44.0207056,-92.8693529
Dodge,Arsenic,2004,0.744,0.986,27039,44.0207056,-92.8693529
Dodge,Arsenic,2005,0.744,0.986,27039,44.0207056,-92.8693529
Dodge,Arsenic,2007,0.744,0.986,27039,44.0207056,-92.8693529
Dodge,Arsenic,2008,0.744,0.986,27039,44.0207056,-92.8693529
Dodge,Arsenic,2009,0.744,0.986,27039,44.0207056,-92.8693529
Dodge,Arsenic,2010,1.144,1.386,27039,44.0207056,-92.8693529
Dodge,Arsenic,2011,1.144,1.386,27039,44.0207056,-92.8693529
Dodge,Arsenic,2013,0.666666667,0.831666667,27039,44.0207056,-92.8693529
Dodge,Arsenic,2014,0.666666667,0.831666667,27039,44.0207056,-92.8693529
Dodge,Arsenic,2015,0.666666667,0.831666667,27039,44.0207056,-92.8693529
Dodge,Arsenic,2016,0.666666667,0.831666667,27039,44.0207056,-92.8693529
Dodge,Arsenic,2017,0.666666667,0.831666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2003,0.658333333,0.658333333,27039,44.0207056,-92.8693529
Dodge,HAA5,2004,1.625,1.625,27039,44.0207056,-92.8693529
Dodge,HAA5,2005,3.341666667,3.341666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2007,3.341666667,3.341666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2008,3.791666667,3.791666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2009,2.108333333,2.108333333,27039,44.0207056,-92.8693529
Dodge,HAA5,2010,2.666666667,2.666666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2011,3.466666667,3.466666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2013,3.016666667,3.35,27039,44.0207056,-92.8693529
Dodge,HAA5,2014,4.116666667,4.133333333,27039,44.0207056,-92.8693529
Dodge,HAA5,2015,4.966666667,4.966666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2016,4.266666667,4.266666667,27039,44.0207056,-92.8693529
Dodge,HAA5,2017,3.75,3.75,27039,44.0207056,-92.8693529
Dodge,Nitrate,1998,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,1999,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2001,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2002,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2003,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2004,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2005,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2007,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2008,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2009,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2010,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2011,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2013,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2014,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2015,0.03,0.03,27039,44.0207056,-92.8693529
Dodge,Nitrate,2016,0.025,0.025,27039,44.0207056,-92.8693529
Dodge,Nitrate,2017,0.054166667,0.054166667,27039,44.0207056,-92.8693529
Dodge,PCE,1999,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2000,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2001,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2002,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2003,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2004,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2005,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2006,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2007,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2008,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2009,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2010,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2011,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2012,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2013,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2014,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2015,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2016,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,PCE,2017,0.2,0.2,27039,44.0207056,-92.8693529
Dodge,Radium,1998,3.325,4.9,27039,44.0207056,-92.8693529
Dodge,Radium,1999,3.116666667,4.166666667,27039,44.0207056,-92.8693529
Dodge,Radium,2001,2.83,3.46,27039,44.0207056,-92.8693529
Dodge,Radium,2002,1.75,1.75,27039,44.0207056,-92.8693529
Dodge,Radium,2003,1.75,1.75,27039,44.0207056,-92.8693529
Dodge,Radium,2004,1.75,1.75,27039,44.0207056,-92.8693529
Dodge,Radium,2005,1.791666667,2.083333333,27039,44.0207056,-92.8693529
Dodge,Radium,2007,1.608333333,1.75,27039,44.0207056,-92.8693529
Dodge,Radium,2008,2.008333333,2.2,27039,44.0207056,-92.8693529
Dodge,Radium,2009,1.9375,1.958333333,27039,44.0207056,-92.8693529
Dodge,Radium,2010,1.808333333,1.85,27039,44.0207056,-92.8693529
Dodge,Radium,2011,2.225,2.333333333,27039,44.0207056,-92.8693529
Dodge,Radium,2013,1.85,1.9,27039,44.0207056,-92.8693529
Dodge,Radium,2014,1.95,2,27039,44.0207056,-92.8693529
Dodge,Radium,2015,2.216666667,2.266666667,27039,44.0207056,-92.8693529
Dodge,Radium,2016,1.816666667,2.35,27039,44.0207056,-92.8693529
Dodge,Radium,2017,2.458333333,2.65,27039,44.0207056,-92.8693529
Dodge,TCE,1999,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2000,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2001,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2002,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2003,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2004,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2005,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2006,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2007,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2008,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2009,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2010,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2011,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2012,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2013,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2014,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2015,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2016,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TCE,2017,0.1,0.1,27039,44.0207056,-92.8693529
Dodge,TTHM,2003,1.483333333,1.483333333,27039,44.0207056,-92.8693529
Dodge,TTHM,2004,4.0125,4.0125,27039,44.0207056,-92.8693529
Dodge,TTHM,2005,6.425,6.425,27039,44.0207056,-92.8693529
Dodge,TTHM,2007,6.425,6.425,27039,44.0207056,-92.8693529
Dodge,TTHM,2008,8.933333333,8.933333333,27039,44.0207056,-92.8693529
Dodge,TTHM,2009,5.716666667,5.716666667,27039,44.0207056,-92.8693529
Dodge,TTHM,2010,5.916666667,5.916666667,27039,44.0207056,-92.8693529
Dodge,TTHM,2011,8.25,8.25,27039,44.0207056,-92.8693529
Dodge,TTHM,2013,6.183333333,7.816666667,27039,44.0207056,-92.8693529
Dodge,TTHM,2014,5.841666667,6,27039,44.0207056,-92.8693529
Dodge,TTHM,2015,9.583333333,9.583333333,27039,44.0207056,-92.8693529
Dodge,TTHM,2016,8,8,27039,44.0207056,-92.8693529
Dodge,TTHM,2017,6.866666667,6.866666667,27039,44.0207056,-92.8693529
Dodge,Uranium,1998,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,1999,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2001,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2002,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2003,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2004,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2005,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2007,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2008,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2009,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2010,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2011,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2013,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2014,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2015,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2016,0.11,0.11,27039,44.0207056,-92.8693529
Dodge,Uranium,2017,0.33,0.33,27039,44.0207056,-92.8693529
Douglas,Arsenic,1998,2.366666667,2.366666667,27041,45.9368293,-95.462156
Douglas,Arsenic,1999,1.74,1.74,27041,45.9368293,-95.462156
Douglas,Arsenic,2001,1.74,1.74,27041,45.9368293,-95.462156
Douglas,Arsenic,2002,3.004,3.004,27041,45.9368293,-95.462156
Douglas,Arsenic,2003,3.004,3.004,27041,45.9368293,-95.462156
Douglas,Arsenic,2004,3.004,3.004,27041,45.9368293,-95.462156
Douglas,Arsenic,2005,3.004,3.004,27041,45.9368293,-95.462156
Douglas,Arsenic,2007,3.004,3.004,27041,45.9368293,-95.462156
Douglas,Arsenic,2008,2.182,2.182,27041,45.9368293,-95.462156
Douglas,Arsenic,2009,1.505,1.505,27041,45.9368293,-95.462156
Douglas,Arsenic,2010,1.64,1.64,27041,45.9368293,-95.462156
Douglas,Arsenic,2011,1.567777778,1.567777778,27041,45.9368293,-95.462156
Douglas,Arsenic,2013,1.461,1.461,27041,45.9368293,-95.462156
Douglas,Arsenic,2014,1.407,1.407,27041,45.9368293,-95.462156
Douglas,Arsenic,2015,1.102,1.102,27041,45.9368293,-95.462156
Douglas,Arsenic,2016,1.047272727,1.047272727,27041,45.9368293,-95.462156
Douglas,Arsenic,2017,1.047272727,1.047272727,27041,45.9368293,-95.462156
Douglas,HAA5,2003,9.42,9.42,27041,45.9368293,-95.462156
Douglas,HAA5,2004,10.86642857,10.96428571,27041,45.9368293,-95.462156
Douglas,HAA5,2005,10.27857143,11.35714286,27041,45.9368293,-95.462156
Douglas,HAA5,2007,9.028571429,9.028571429,27041,45.9368293,-95.462156
Douglas,HAA5,2008,10.19857143,10.44285714,27041,45.9368293,-95.462156
Douglas,HAA5,2009,10.99285714,11.32142857,27041,45.9368293,-95.462156
Douglas,HAA5,2010,11.18571429,11.18571429,27041,45.9368293,-95.462156
Douglas,HAA5,2011,9.471428571,9.471428571,27041,45.9368293,-95.462156
Douglas,HAA5,2013,7.045714286,8.371428571,27041,45.9368293,-95.462156
Douglas,HAA5,2014,7.735714286,8.342857143,27041,45.9368293,-95.462156
Douglas,HAA5,2015,7.435714286,7.8,27041,45.9368293,-95.462156
Douglas,HAA5,2016,12.37142857,12.37142857,27041,45.9368293,-95.462156
Douglas,HAA5,2017,9.55,10.025,27041,45.9368293,-95.462156
Douglas,Nitrate,1998,0.264,0.264,27041,45.9368293,-95.462156
Douglas,Nitrate,1999,0.482,0.482,27041,45.9368293,-95.462156
Douglas,Nitrate,2001,0.556,0.556,27041,45.9368293,-95.462156
Douglas,Nitrate,2002,0.468,0.468,27041,45.9368293,-95.462156
Douglas,Nitrate,2003,0.416,0.416,27041,45.9368293,-95.462156
Douglas,Nitrate,2004,0.59,0.59,27041,45.9368293,-95.462156
Douglas,Nitrate,2005,0.758,0.758,27041,45.9368293,-95.462156
Douglas,Nitrate,2007,0.61,0.61,27041,45.9368293,-95.462156
Douglas,Nitrate,2008,0.422,0.422,27041,45.9368293,-95.462156
Douglas,Nitrate,2009,0.528333333,0.528333333,27041,45.9368293,-95.462156
