,countyServed,analyteCode,year,mean_unit,waterSource,mean_value,max_value,populationServed,fips
6740,Lincoln,HAA5,2009,ug/L,Groundwater,0.75,0.75,12271,27081
6741,Lincoln,HAA5,2009,ug/L,Purchased Groundwater,3.079166667,3.079166667,530.3333333,27081
6742,Lincoln,HAA5,2010,ug/L,Groundwater,1.7,1.7,12271,27081
6743,Lincoln,HAA5,2010,ug/L,Purchased Groundwater,3.3,3.3,530.3333333,27081
6744,Lincoln,HAA5,2011,ug/L,Groundwater,2,2,12271,27081
6745,Lincoln,HAA5,2011,ug/L,Purchased Groundwater,3.533333333,3.533333333,530.3333333,27081
6746,Lincoln,HAA5,2013,ug/L,Groundwater,9.03,41.2,12271,27081
6747,Lincoln,HAA5,2013,ug/L,Purchased Groundwater,7.66,18.95,530.3333333,27081
6748,Lincoln,HAA5,2014,ug/L,Groundwater,7,9.9,12271,27081
6749,Lincoln,HAA5,2014,ug/L,Purchased Groundwater,7.45,8.566666667,530.3333333,27081
6750,Lincoln,HAA5,2015,ug/L,Groundwater,17.6,40.5,12271,27081
6751,Lincoln,HAA5,2015,ug/L,Purchased Groundwater,4.3,4.3,530.3333333,27081
6752,Lincoln,HAA5,2016,ug/L,Groundwater,8.08,15.35,6861.5,27081
6753,Lincoln,HAA5,2016,ug/L,Purchased Groundwater,6.044,11.86,492.6,27081
6754,Lincoln,HAA5,2017,ug/L,Groundwater,7.105,12,6861.5,27081
6755,Lincoln,HAA5,2017,ug/L,Purchased Groundwater,7.164,11.08,492.6,27081
6756,Lincoln,Nitrate,1998,mg/L,Groundwater,0.03,0.03,12271,27081
6757,Lincoln,Nitrate,1998,mg/L,Purchased Groundwater,0.03,0.03,530.3333333,27081
6758,Lincoln,Nitrate,1999,mg/L,Groundwater,3.79,7.1,12271,27081
6759,Lincoln,Nitrate,1999,mg/L,Purchased Groundwater,3.79,7.1,530.3333333,27081
6760,Lincoln,Nitrate,2001,mg/L,Groundwater,4.35,9.5,12271,27081
6761,Lincoln,Nitrate,2001,mg/L,Purchased Groundwater,4.35,9.5,530.3333333,27081
6762,Lincoln,Nitrate,2002,mg/L,Groundwater,3.31,6.8,12271,27081
6763,Lincoln,Nitrate,2002,mg/L,Purchased Groundwater,3.31,6.8,530.3333333,27081
6764,Lincoln,Nitrate,2003,mg/L,Groundwater,3.88,6.4,12271,27081
6765,Lincoln,Nitrate,2003,mg/L,Purchased Groundwater,3.88,6.4,530.3333333,27081
6766,Lincoln,Nitrate,2004,mg/L,Groundwater,3.975,6.9,12271,27081
6767,Lincoln,Nitrate,2004,mg/L,Purchased Groundwater,3.975,6.9,530.3333333,27081
6768,Lincoln,Nitrate,2005,mg/L,Groundwater,4.27,7.9,12271,27081
6769,Lincoln,Nitrate,2005,mg/L,Purchased Groundwater,4.27,7.9,530.3333333,27081
6770,Lincoln,Nitrate,2007,mg/L,Groundwater,3.73,6.3,12271,27081
6771,Lincoln,Nitrate,2007,mg/L,Purchased Groundwater,3.73,6.3,530.3333333,27081
6772,Lincoln,Nitrate,2008,mg/L,Groundwater,3.12,5.2,12271,27081
6773,Lincoln,Nitrate,2008,mg/L,Purchased Groundwater,3.12,5.2,530.3333333,27081
6774,Lincoln,Nitrate,2009,mg/L,Groundwater,3.36,6.75,12271,27081
6775,Lincoln,Nitrate,2009,mg/L,Purchased Groundwater,3.36,6.75,530.3333333,27081
6776,Lincoln,Nitrate,2010,mg/L,Groundwater,2.8,5.1,12271,27081
6777,Lincoln,Nitrate,2010,mg/L,Purchased Groundwater,2.8,5.1,530.3333333,27081
6778,Lincoln,Nitrate,2011,mg/L,Groundwater,3.45,5.3,12271,27081
6779,Lincoln,Nitrate,2011,mg/L,Purchased Groundwater,3.45,5.3,530.3333333,27081
6780,Lincoln,Nitrate,2013,mg/L,Groundwater,3.33,5.2,12271,27081
6781,Lincoln,Nitrate,2013,mg/L,Purchased Groundwater,3.33,5.2,530.3333333,27081
6782,Lincoln,Nitrate,2014,mg/L,Groundwater,3.38,5.5,12271,27081
6783,Lincoln,Nitrate,2014,mg/L,Purchased Groundwater,3.38,5.5,530.3333333,27081
6784,Lincoln,Nitrate,2015,mg/L,Groundwater,3.49,6.1,12271,27081
6785,Lincoln,Nitrate,2015,mg/L,Purchased Groundwater,3.49,6.1,530.3333333,27081
6786,Lincoln,Nitrate,2016,mg/L,Groundwater,4.8278,7.1,6858.5,27081
6787,Lincoln,Nitrate,2016,mg/L,Purchased Groundwater,4.8278,7.1,495,27081
6788,Lincoln,Nitrate,2017,mg/L,Groundwater,4.812,5.8,6861.5,27081
6789,Lincoln,Nitrate,2017,mg/L,Purchased Groundwater,4.812,5.8,492.6,27081
6790,Lincoln,PCE,1999,ug/L,Groundwater,0.2,0.2,13644,27081
6791,Lincoln,PCE,2000,ug/L,Groundwater,0.2,0.2,13644,27081
6792,Lincoln,PCE,2001,ug/L,Groundwater,0.2,0.2,13644,27081
6793,Lincoln,PCE,2002,ug/L,Groundwater,0.2,0.2,13644,27081
6794,Lincoln,PCE,2003,ug/L,Groundwater,0.2,0.2,13644,27081
6795,Lincoln,PCE,2004,ug/L,Groundwater,0.2,0.2,13644,27081
6796,Lincoln,PCE,2005,ug/L,Groundwater,0.2,0.2,13644,27081
6797,Lincoln,PCE,2006,ug/L,Groundwater,0.2,0.2,13644,27081
6798,Lincoln,PCE,2007,ug/L,Groundwater,0.2,0.2,13644,27081
6799,Lincoln,PCE,2008,ug/L,Groundwater,0.2,0.2,13644,27081
6800,Lincoln,PCE,2009,ug/L,Groundwater,0.2,0.2,13644,27081
6801,Lincoln,PCE,2010,ug/L,Groundwater,0.2,0.2,13644,27081
6802,Lincoln,PCE,2011,ug/L,Groundwater,0.2,0.2,13644,27081
6803,Lincoln,PCE,2012,ug/L,Groundwater,0.2,0.2,13644,27081
6804,Lincoln,PCE,2013,ug/L,Groundwater,0.2,0.2,13644,27081
6805,Lincoln,PCE,2014,ug/L,Groundwater,0.2,0.2,13644,27081
6806,Lincoln,PCE,2015,ug/L,Groundwater,0.2,0.2,13644,27081
6807,Lincoln,PCE,2016,ug/L,Groundwater,0.5,0.5,13644,27081
6808,Lincoln,PCE,2017,ug/L,Groundwater,0.5,0.5,13644,27081
6809,Lincoln,Radium,2002,pCi/L,Groundwater,0.45,0.45,12271,27081
6810,Lincoln,Radium,2002,pCi/L,Purchased Groundwater,0.45,0.45,530.3333333,27081
6811,Lincoln,Radium,2003,pCi/L,Groundwater,0.45,0.45,12271,27081
6812,Lincoln,Radium,2003,pCi/L,Purchased Groundwater,0.45,0.45,530.3333333,27081
6813,Lincoln,Radium,2004,pCi/L,Groundwater,0.45,0.45,12271,27081
6814,Lincoln,Radium,2004,pCi/L,Purchased Groundwater,0.45,0.45,530.3333333,27081
6815,Lincoln,Radium,2005,pCi/L,Groundwater,0.45,0.45,12271,27081
6816,Lincoln,Radium,2005,pCi/L,Purchased Groundwater,0.45,0.45,530.3333333,27081
6817,Lincoln,Radium,2007,pCi/L,Groundwater,0.6,1.2,12271,27081
6818,Lincoln,Radium,2007,pCi/L,Purchased Groundwater,0.6,1.2,530.3333333,27081
6819,Lincoln,Radium,2008,pCi/L,Groundwater,0.6,1.2,12271,27081
6820,Lincoln,Radium,2008,pCi/L,Purchased Groundwater,0.6,1.2,530.3333333,27081
6821,Lincoln,Radium,2009,pCi/L,Groundwater,0.6,1.2,12271,27081
6822,Lincoln,Radium,2009,pCi/L,Purchased Groundwater,0.6,1.2,530.3333333,27081
6823,Lincoln,Radium,2010,pCi/L,Groundwater,0.6,1.2,12271,27081
6824,Lincoln,Radium,2010,pCi/L,Purchased Groundwater,0.6,1.2,530.3333333,27081
6825,Lincoln,Radium,2011,pCi/L,Groundwater,0.6,1.2,12271,27081
6826,Lincoln,Radium,2011,pCi/L,Purchased Groundwater,0.6,1.2,530.3333333,27081
6827,Lincoln,Radium,2013,pCi/L,Groundwater,0.5,0.5,12271,27081
6828,Lincoln,Radium,2013,pCi/L,Purchased Groundwater,0.5,0.5,530.3333333,27081
6829,Lincoln,Radium,2014,pCi/L,Groundwater,0.5,0.5,12271,27081
6830,Lincoln,Radium,2014,pCi/L,Purchased Groundwater,0.5,0.5,530.3333333,27081
6831,Lincoln,Radium,2015,pCi/L,Groundwater,0.5,0.5,12271,27081
6832,Lincoln,Radium,2015,pCi/L,Purchased Groundwater,0.5,0.5,530.3333333,27081
6833,Lincoln,Radium,2016,pCi/L,Groundwater,0.5,0.5,6858.5,27081
6834,Lincoln,Radium,2016,pCi/L,Purchased Groundwater,0.5,0.5,495,27081
6835,Lincoln,Radium,2017,pCi/L,Groundwater,0.5,0.5,6861.5,27081
6836,Lincoln,Radium,2017,pCi/L,Purchased Groundwater,0.5,0.5,492.6,27081
6837,Lincoln,TCE,1999,ug/L,Groundwater,0.1,0.1,13644,27081
6838,Lincoln,TCE,2000,ug/L,Groundwater,0.1,0.1,13644,27081
6839,Lincoln,TCE,2001,ug/L,Groundwater,0.1,0.1,13644,27081
6840,Lincoln,TCE,2002,ug/L,Groundwater,0.1,0.1,13644,27081
6841,Lincoln,TCE,2003,ug/L,Groundwater,0.1,0.1,13644,27081
6842,Lincoln,TCE,2004,ug/L,Groundwater,0.1,0.1,13644,27081
6843,Lincoln,TCE,2005,ug/L,Groundwater,0.1,0.1,13644,27081
6844,Lincoln,TCE,2006,ug/L,Groundwater,0.1,0.1,13644,27081
6845,Lincoln,TCE,2007,ug/L,Groundwater,0.1,0.1,13644,27081
6846,Lincoln,TCE,2008,ug/L,Groundwater,0.1,0.1,13644,27081
6847,Lincoln,TCE,2009,ug/L,Groundwater,0.1,0.1,13644,27081
6848,Lincoln,TCE,2010,ug/L,Groundwater,0.1,0.1,13644,27081
6849,Lincoln,TCE,2011,ug/L,Groundwater,0.1,0.1,13644,27081
6850,Lincoln,TCE,2012,ug/L,Groundwater,0.1,0.1,13644,27081
6851,Lincoln,TCE,2013,ug/L,Groundwater,0.1,0.1,13644,27081
6852,Lincoln,TCE,2014,ug/L,Groundwater,0.1,0.1,13644,27081
6853,Lincoln,TCE,2015,ug/L,Groundwater,0.1,0.1,13644,27081
6854,Lincoln,TCE,2016,ug/L,Groundwater,0.2,0.2,13644,27081
6855,Lincoln,TCE,2017,ug/L,Groundwater,0.2,0.2,13644,27081
6856,Lincoln,TTHM,2003,ug/L,Groundwater,10.7,10.7,12271,27081
6857,Lincoln,TTHM,2003,ug/L,Purchased Groundwater,10.7,10.7,530.3333333,27081
6858,Lincoln,TTHM,2004,ug/L,Groundwater,14.15,14.15,12271,27081
6859,Lincoln,TTHM,2004,ug/L,Purchased Groundwater,12.66666667,12.66666667,530.3333333,27081
6860,Lincoln,TTHM,2005,ug/L,Groundwater,17.6,17.6,12271,27081
6861,Lincoln,TTHM,2005,ug/L,Purchased Groundwater,9.316666667,9.316666667,530.3333333,27081
6862,Lincoln,TTHM,2007,ug/L,Groundwater,17.6,17.6,12271,27081
6863,Lincoln,TTHM,2007,ug/L,Purchased Groundwater,8.966666667,8.966666667,530.3333333,27081
6864,Lincoln,TTHM,2008,ug/L,Groundwater,1.1,1.1,12271,27081
6865,Lincoln,TTHM,2008,ug/L,Purchased Groundwater,7.35,7.35,530.3333333,27081
6866,Lincoln,TTHM,2009,ug/L,Groundwater,1.1,1.1,12271,27081
6867,Lincoln,TTHM,2009,ug/L,Purchased Groundwater,12.9,12.9,530.3333333,27081
6868,Lincoln,TTHM,2010,ug/L,Groundwater,1.5,1.5,12271,27081
6869,Lincoln,TTHM,2010,ug/L,Purchased Groundwater,6.5,6.5,530.3333333,27081
6870,Lincoln,TTHM,2011,ug/L,Groundwater,1.7,1.7,12271,27081
6871,Lincoln,TTHM,2011,ug/L,Purchased Groundwater,10.48333333,10.48333333,530.3333333,27081
6872,Lincoln,TTHM,2013,ug/L,Groundwater,19.18,63.9,12271,27081
6873,Lincoln,TTHM,2013,ug/L,Purchased Groundwater,19.94333333,38.91666667,530.3333333,27081
6874,Lincoln,TTHM,2014,ug/L,Groundwater,40.1,58.1,12271,27081
6875,Lincoln,TTHM,2014,ug/L,Purchased Groundwater,25.84166667,33.06666667,530.3333333,27081
6876,Lincoln,TTHM,2015,ug/L,Groundwater,33.45,62.2,12271,27081
6877,Lincoln,TTHM,2015,ug/L,Purchased Groundwater,17.16666667,17.16666667,530.3333333,27081
6878,Lincoln,TTHM,2016,ug/L,Groundwater,21.55,30.2,6858.5,27081
6879,Lincoln,TTHM,2016,ug/L,Purchased Groundwater,23.86,30.78,495,27081
6880,Lincoln,TTHM,2017,ug/L,Groundwater,16.1,25.25,6861.5,27081
6881,Lincoln,TTHM,2017,ug/L,Purchased Groundwater,25.42,32.74,492.6,27081
6882,Lyon,Arsenic,1998,ug/L,Groundwater,2.9,2.9,7162.5,27083
6883,Lyon,Arsenic,1998,ug/L,Purchased Groundwater,1.13875,1.6375,366.5,27083
6884,Lyon,Arsenic,1999,ug/L,Groundwater,2.2675,2.2675,4422.75,27083
6885,Lyon,Arsenic,1999,ug/L,Purchased Groundwater,1.13875,1.6375,366.5,27083
6886,Lyon,Arsenic,2001,ug/L,Groundwater,2.2675,2.2675,4422.75,27083
6887,Lyon,Arsenic,2001,ug/L,Purchased Groundwater,1.13875,1.6375,366.5,27083
6888,Lyon,Arsenic,2002,ug/L,Groundwater,1.4225,1.4225,4422.75,27083
6889,Lyon,Arsenic,2002,ug/L,Purchased Groundwater,1.13875,1.6375,366.5,27083
6890,Lyon,Arsenic,2003,ug/L,Groundwater,1.4225,1.4225,4422.75,27083
6891,Lyon,Arsenic,2003,ug/L,Purchased Groundwater,1.13875,1.6375,366.5,27083
6892,Lyon,Arsenic,2004,ug/L,Groundwater,1.25,1.315,4422.75,27083
6893,Lyon,Arsenic,2004,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6894,Lyon,Arsenic,2005,ug/L,Groundwater,1.075,1.14,4422.75,27083
6895,Lyon,Arsenic,2005,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6896,Lyon,Arsenic,2007,ug/L,Groundwater,1.075,1.14,4422.75,27083
6897,Lyon,Arsenic,2007,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6898,Lyon,Arsenic,2008,ug/L,Groundwater,1.075,1.14,4422.75,27083
6899,Lyon,Arsenic,2008,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6900,Lyon,Arsenic,2009,ug/L,Groundwater,1.075,1.14,4422.75,27083
6901,Lyon,Arsenic,2009,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6902,Lyon,Arsenic,2010,ug/L,Groundwater,1.39,1.455,4422.75,27083
6903,Lyon,Arsenic,2010,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6904,Lyon,Arsenic,2011,ug/L,Groundwater,2.1225,2.1225,4422.75,27083
6905,Lyon,Arsenic,2011,ug/L,Purchased Groundwater,1.06875,1.375,366.5,27083
6906,Lyon,Arsenic,2013,ug/L,Groundwater,1.32,1.32,4422.75,27083
6907,Lyon,Arsenic,2013,ug/L,Purchased Groundwater,0.8625,1.65875,366.5,27083
6908,Lyon,Arsenic,2014,ug/L,Groundwater,1.32,1.32,4422.75,27083
6909,Lyon,Arsenic,2014,ug/L,Purchased Groundwater,0.8625,1.65875,366.5,27083
6910,Lyon,Arsenic,2015,ug/L,Groundwater,1.32,1.32,4422.75,27083
6911,Lyon,Arsenic,2015,ug/L,Purchased Groundwater,0.8625,1.65875,366.5,27083
6912,Lyon,Arsenic,2016,ug/L,Groundwater,1.32,1.32,4421.25,27083
6913,Lyon,Arsenic,2016,ug/L,Purchased Groundwater,0.8625,1.65875,366.5,27083
6914,Lyon,Arsenic,2017,ug/L,Groundwater,1.32,1.32,4421.25,27083
6915,Lyon,Arsenic,2017,ug/L,Purchased Groundwater,0.8625,1.65875,366.5,27083
6916,Lyon,HAA5,2003,ug/L,Groundwater,0.75,0.75,1683,27083
6917,Lyon,HAA5,2003,ug/L,Purchased Groundwater,6.225,6.225,366.5,27083
6918,Lyon,HAA5,2004,ug/L,Groundwater,2.63,2.85625,4422.75,27083
6919,Lyon,HAA5,2004,ug/L,Purchased Groundwater,3.878125,3.878125,366.5,27083
6920,Lyon,HAA5,2005,ug/L,Groundwater,2.6875,2.6875,4422.75,27083
6921,Lyon,HAA5,2005,ug/L,Purchased Groundwater,3.65,3.65,366.5,27083
6922,Lyon,HAA5,2007,ug/L,Groundwater,2.6875,2.6875,4422.75,27083
6923,Lyon,HAA5,2007,ug/L,Purchased Groundwater,2.88125,2.88125,366.5,27083
6924,Lyon,HAA5,2008,ug/L,Groundwater,3.8875,3.8875,4422.75,27083
6925,Lyon,HAA5,2008,ug/L,Purchased Groundwater,1.65625,1.65625,366.5,27083
6926,Lyon,HAA5,2009,ug/L,Groundwater,3.55,3.55,4422.75,27083
6927,Lyon,HAA5,2009,ug/L,Purchased Groundwater,1.66875,1.66875,366.5,27083
6928,Lyon,HAA5,2010,ug/L,Groundwater,3.575,3.575,4422.75,27083
6929,Lyon,HAA5,2010,ug/L,Purchased Groundwater,2.325,2.325,366.5,27083
6930,Lyon,HAA5,2011,ug/L,Groundwater,3.2,3.2,4422.75,27083
6931,Lyon,HAA5,2011,ug/L,Purchased Groundwater,2.075,2.075,366.5,27083
6932,Lyon,HAA5,2013,ug/L,Groundwater,2.145,2.925,4422.75,27083
6933,Lyon,HAA5,2013,ug/L,Purchased Groundwater,4.67,12.7125,366.5,27083
6934,Lyon,HAA5,2014,ug/L,Groundwater,3.8625,4.025,4422.75,27083
6935,Lyon,HAA5,2014,ug/L,Purchased Groundwater,6.90625,9.35,366.5,27083
6936,Lyon,HAA5,2015,ug/L,Groundwater,3.925,3.925,4422.75,27083
6937,Lyon,HAA5,2015,ug/L,Purchased Groundwater,15.9875,34.05,366.5,27083
6938,Lyon,HAA5,2016,ug/L,Groundwater,2.175,2.175,4421.25,27083
6939,Lyon,HAA5,2016,ug/L,Purchased Groundwater,3.5025,7.1375,366.5,27083
6940,Lyon,HAA5,2017,ug/L,Groundwater,3.2375,3.25,4421.25,27083
6941,Lyon,HAA5,2017,ug/L,Purchased Groundwater,6.55375,11.5,366.5,27083
6942,Lyon,Nitrate,1998,mg/L,Groundwater,0.21,0.21,4422.75,27083
6943,Lyon,Nitrate,1998,mg/L,Purchased Groundwater,0.03,0.03,366.5,27083
6944,Lyon,Nitrate,1999,mg/L,Groundwater,1.085,2.265,4422.75,27083
6945,Lyon,Nitrate,1999,mg/L,Purchased Groundwater,3.32,6.21625,366.5,27083
6946,Lyon,Nitrate,2001,mg/L,Groundwater,1.1475,2.4325,4422.75,27083
6947,Lyon,Nitrate,2001,mg/L,Purchased Groundwater,3.81,8.31625,366.5,27083
6948,Lyon,Nitrate,2002,mg/L,Groundwater,1.2225,2.285,4422.75,27083
6949,Lyon,Nitrate,2002,mg/L,Purchased Groundwater,2.9,5.95375,366.5,27083
6950,Lyon,Nitrate,2003,mg/L,Groundwater,1.1825,2.69,4422.75,27083
6951,Lyon,Nitrate,2003,mg/L,Purchased Groundwater,3.39875,5.60375,366.5,27083
6952,Lyon,Nitrate,2004,mg/L,Groundwater,1.06625,2.2225,4422.75,27083
6953,Lyon,Nitrate,2004,mg/L,Purchased Groundwater,3.48375,6.043125,366.5,27083
6954,Lyon,Nitrate,2005,mg/L,Groundwater,1.0275,2.01,4422.75,27083
6955,Lyon,Nitrate,2005,mg/L,Purchased Groundwater,3.74,6.91625,366.5,27083
6956,Lyon,Nitrate,2007,mg/L,Groundwater,1.2125,2.35,4422.75,27083
6957,Lyon,Nitrate,2007,mg/L,Purchased Groundwater,3.2675,5.51625,366.5,27083
6958,Lyon,Nitrate,2008,mg/L,Groundwater,0.68,1.23,4422.75,27083
6959,Lyon,Nitrate,2008,mg/L,Purchased Groundwater,2.73375,4.55375,366.5,27083
6960,Lyon,Nitrate,2009,mg/L,Groundwater,0.89,1.51875,4422.75,27083
6961,Lyon,Nitrate,2009,mg/L,Purchased Groundwater,2.94375,5.91,366.5,27083
6962,Lyon,Nitrate,2010,mg/L,Groundwater,0.775,2.04,4422.75,27083
6963,Lyon,Nitrate,2010,mg/L,Purchased Groundwater,2.45375,4.46625,366.5,27083
6964,Lyon,Nitrate,2011,mg/L,Groundwater,0.6225,1.315,4422.75,27083
6965,Lyon,Nitrate,2011,mg/L,Purchased Groundwater,3.0225,4.64125,366.5,27083
6966,Lyon,Nitrate,2013,mg/L,Groundwater,0.7125,1.3325,4422.75,27083
6967,Lyon,Nitrate,2013,mg/L,Purchased Groundwater,2.9175,4.55375,366.5,27083
6968,Lyon,Nitrate,2014,mg/L,Groundwater,0.915,1.8925,4422.75,27083
6969,Lyon,Nitrate,2014,mg/L,Purchased Groundwater,2.96125,4.81625,366.5,27083
6970,Lyon,Nitrate,2015,mg/L,Groundwater,0.815,1.625,4422.75,27083
6971,Lyon,Nitrate,2015,mg/L,Purchased Groundwater,3.0575,5.34125,366.5,27083
6972,Lyon,Nitrate,2016,mg/L,Groundwater,1.02625,1.41,4421.25,27083
6973,Lyon,Nitrate,2016,mg/L,Purchased Groundwater,4.22745,6.215625,366.5,27083
6974,Lyon,Nitrate,2017,mg/L,Groundwater,0.58075,1.08625,4421.25,27083
6975,Lyon,Nitrate,2017,mg/L,Purchased Groundwater,4.213625,5.078125,366.5,27083
6976,Lyon,PCE,1999,ug/L,Groundwater,0.2,0.2,7159.5,27083
6977,Lyon,PCE,1999,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6978,Lyon,PCE,2000,ug/L,Groundwater,0.2,0.2,4421.25,27083
6979,Lyon,PCE,2000,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6980,Lyon,PCE,2001,ug/L,Groundwater,0.2,0.2,4421.25,27083
6981,Lyon,PCE,2001,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6982,Lyon,PCE,2002,ug/L,Groundwater,0.2,0.2,4421.25,27083
6983,Lyon,PCE,2002,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6984,Lyon,PCE,2003,ug/L,Groundwater,0.2,0.2,4421.25,27083
6985,Lyon,PCE,2003,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6986,Lyon,PCE,2004,ug/L,Groundwater,0.2,0.2,4421.25,27083
6987,Lyon,PCE,2004,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6988,Lyon,PCE,2005,ug/L,Groundwater,0.2,0.2,4421.25,27083
6989,Lyon,PCE,2005,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6990,Lyon,PCE,2006,ug/L,Groundwater,0.2,0.2,4421.25,27083
6991,Lyon,PCE,2006,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6992,Lyon,PCE,2007,ug/L,Groundwater,0.2,0.2,4421.25,27083
6993,Lyon,PCE,2007,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6994,Lyon,PCE,2008,ug/L,Groundwater,0.2,0.2,4421.25,27083
6995,Lyon,PCE,2008,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6996,Lyon,PCE,2009,ug/L,Groundwater,0.2,0.2,4421.25,27083
6997,Lyon,PCE,2009,ug/L,Purchased Groundwater,0.2,0.2,448,27083
6998,Lyon,PCE,2010,ug/L,Groundwater,0.2,0.2,4421.25,27083
6999,Lyon,PCE,2010,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7000,Lyon,PCE,2011,ug/L,Groundwater,0.2,0.2,4421.25,27083
7001,Lyon,PCE,2011,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7002,Lyon,PCE,2012,ug/L,Groundwater,0.2,0.2,4421.25,27083
7003,Lyon,PCE,2012,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7004,Lyon,PCE,2013,ug/L,Groundwater,0.2,0.2,4421.25,27083
7005,Lyon,PCE,2013,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7006,Lyon,PCE,2014,ug/L,Groundwater,0.2,0.2,4421.25,27083
7007,Lyon,PCE,2014,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7008,Lyon,PCE,2015,ug/L,Groundwater,0.2,0.2,4421.25,27083
7009,Lyon,PCE,2015,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7010,Lyon,PCE,2016,ug/L,Groundwater,0.275,0.275,4421.25,27083
7011,Lyon,PCE,2016,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7012,Lyon,PCE,2017,ug/L,Groundwater,0.275,0.275,4421.25,27083
7013,Lyon,PCE,2017,ug/L,Purchased Groundwater,0.2,0.2,448,27083
7014,Lyon,Radium,1998,pCi/L,Groundwater,0.37,0.39,645,27083
7015,Lyon,Radium,1999,pCi/L,Groundwater,0.37,0.39,645,27083
7016,Lyon,Radium,2001,pCi/L,Groundwater,0.37,0.39,645,27083
7017,Lyon,Radium,2002,pCi/L,Groundwater,0.253333333,0.26,5493,27083
7018,Lyon,Radium,2002,pCi/L,Purchased Groundwater,0.625,0.625,366.5,27083
7019,Lyon,Radium,2003,pCi/L,Groundwater,0.273333333,0.273333333,5493,27083
7020,Lyon,Radium,2003,pCi/L,Purchased Groundwater,0.625,0.625,366.5,27083
7021,Lyon,Radium,2004,pCi/L,Groundwater,0.273333333,0.273333333,5493,27083
7022,Lyon,Radium,2004,pCi/L,Purchased Groundwater,0.625,0.625,366.5,27083
7023,Lyon,Radium,2005,pCi/L,Groundwater,0.296666667,0.296666667,5493,27083
7024,Lyon,Radium,2005,pCi/L,Purchased Groundwater,0.625,0.625,366.5,27083
7025,Lyon,Radium,2007,pCi/L,Groundwater,0.296666667,0.296666667,5493,27083
7026,Lyon,Radium,2007,pCi/L,Purchased Groundwater,0.5625,1.0875,366.5,27083
7027,Lyon,Radium,2008,pCi/L,Groundwater,0.296666667,0.296666667,5493,27083
7028,Lyon,Radium,2008,pCi/L,Purchased Groundwater,0.5875,1.1125,366.5,27083
7029,Lyon,Radium,2009,pCi/L,Groundwater,0.397142857,0.397142857,4881.428571,27083
7030,Lyon,Radium,2009,pCi/L,Purchased Groundwater,0.5875,1.1125,366.5,27083
7031,Lyon,Radium,2010,pCi/L,Groundwater,0.525,0.525,4422.75,27083
7032,Lyon,Radium,2010,pCi/L,Purchased Groundwater,0.5875,1.1125,366.5,27083
7033,Lyon,Radium,2011,pCi/L,Groundwater,0.525,0.525,4422.75,27083
7034,Lyon,Radium,2011,pCi/L,Purchased Groundwater,0.5875,1.1125,366.5,27083
7035,Lyon,Radium,2013,pCi/L,Groundwater,0.5425,0.575,4422.75,27083
7036,Lyon,Radium,2013,pCi/L,Purchased Groundwater,0.5,0.5,366.5,27083
7037,Lyon,Radium,2014,pCi/L,Groundwater,1.8425,1.875,4422.75,27083
7038,Lyon,Radium,2014,pCi/L,Purchased Groundwater,0.5,0.5,366.5,27083
7039,Lyon,Radium,2015,pCi/L,Groundwater,0.6425,0.675,4422.75,27083
7040,Lyon,Radium,2015,pCi/L,Purchased Groundwater,0.5,0.5,366.5,27083
7041,Lyon,Radium,2016,pCi/L,Groundwater,0.7425,0.775,4421.25,27083
7042,Lyon,Radium,2016,pCi/L,Purchased Groundwater,0.5,0.5,366.5,27083
7043,Lyon,Radium,2017,pCi/L,Groundwater,0.7425,0.775,4421.25,27083
7044,Lyon,Radium,2017,pCi/L,Purchased Groundwater,0.575,0.575,366.5,27083
7045,Lyon,TCE,1999,ug/L,Groundwater,0.1,0.1,7159.5,27083
7046,Lyon,TCE,1999,ug/L,Purchased Groundwater,0.1,0.1,448,27083
7047,Lyon,TCE,2000,ug/L,Groundwater,0.1,0.1,4421.25,27083
7048,Lyon,TCE,2000,ug/L,Purchased Groundwater,0.1,0.1,448,27083
7049,Lyon,TCE,2001,ug/L,Groundwater,0.1,0.1,4421.25,27083
